2026/08/01 17:05:12.051, 0, 2, 0, 43, 28.02
2026/08/01 17:05:12.156, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.256, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.356, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.457, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.557, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.657, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.757, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.858, 0, 2, 0, 43, 28.07
2026/08/01 17:05:12.958, 0, 2, 0, 43, 28.07
2026/08/01 17:05:13.058, 0, 2, 0, 43, 28.07
2026/08/01 17:05:13.158, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.258, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.358, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.458, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.559, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.659, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.759, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.859, 0, 2, 0, 43, 28.25
2026/08/01 17:05:13.959, 0, 2, 0, 43, 28.25
2026/08/01 17:05:14.059, 0, 2, 0, 43, 28.25
2026/08/01 17:05:14.159, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.260, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.360, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.460, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.560, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.660, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.760, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.861, 0, 2, 0, 43, 28.14
2026/08/01 17:05:14.961, 0, 2, 0, 43, 28.14
2026/08/01 17:05:15.061, 0, 2, 0, 43, 28.14
2026/08/01 17:05:15.161, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.261, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.361, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.462, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.562, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.662, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.762, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.862, 0, 2, 0, 43, 27.99
2026/08/01 17:05:15.962, 0, 2, 0, 43, 27.99
2026/08/01 17:05:16.063, 0, 2, 0, 43, 27.99
2026/08/01 17:05:16.163, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.263, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.363, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.463, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.563, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.663, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.764, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.864, 0, 2, 0, 43, 27.96
2026/08/01 17:05:16.964, 0, 2, 0, 43, 27.96
2026/08/01 17:05:17.064, 0, 2, 0, 43, 27.96
2026/08/01 17:05:17.164, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.264, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.364, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.465, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.565, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.665, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.765, 0, 2, 0, 43, 28.02
2026/08/01 17:05:17.865, 0, 2, 0, 43, 28.02
2026/08/01 17:05:18.005, 0, 232, 0, 43, 28.02
2026/08/01 17:05:18.109, 0, 232, 0, 43, 28.02
2026/08/01 17:05:18.209, 0, 232, 1, 44, 30.99
2026/08/01 17:05:18.309, 0, 232, 1, 44, 30.99
2026/08/01 17:05:18.409, 0, 232, 1, 44, 30.99
2026/08/01 17:05:18.510, 0, 232, 1, 44, 30.99
2026/08/01 17:05:18.610, 0, 232, 1, 44, 30.99
2026/08/01 17:05:18.710, 0, 232, 0, 45, 37.44
2026/08/01 17:05:18.810, 0, 232, 0, 45, 37.44
2026/08/01 17:05:18.910, 0, 232, 0, 45, 37.44
2026/08/01 17:05:19.010, 0, 232, 0, 45, 37.44
2026/08/01 17:05:19.111, 0, 232, 0, 45, 37.44
2026/08/01 17:05:19.211, 0, 232, 0, 45, 55.73
2026/08/01 17:05:19.311, 0, 232, 0, 45, 55.73
2026/08/01 17:05:19.411, 0, 232, 0, 45, 55.73
2026/08/01 17:05:19.511, 0, 232, 0, 45, 55.73
2026/08/01 17:05:19.611, 0, 232, 0, 45, 55.73
2026/08/01 17:05:19.711, 0, 232, 0, 45, 55.49
2026/08/01 17:05:19.812, 0, 232, 0, 45, 55.49
2026/08/01 17:05:19.912, 0, 232, 0, 45, 55.49
2026/08/01 17:05:20.012, 0, 232, 0, 45, 55.49
2026/08/01 17:05:20.112, 0, 232, 0, 45, 55.49
2026/08/01 17:05:20.212, 0, 232, 0, 45, 55.52
2026/08/01 17:05:20.313, 0, 232, 0, 45, 55.52
2026/08/01 17:05:20.413, 0, 232, 0, 45, 55.52
2026/08/01 17:05:20.513, 0, 232, 0, 45, 55.52
2026/08/01 17:05:20.613, 0, 232, 0, 45, 55.52
2026/08/01 17:05:20.713, 0, 232, 0, 45, 55.59
2026/08/01 17:05:20.813, 0, 232, 0, 45, 55.59
2026/08/01 17:05:20.914, 0, 232, 0, 45, 55.59
2026/08/01 17:05:21.014, 0, 282, 0, 45, 55.59
2026/08/01 17:05:21.114, 0, 324, 0, 45, 55.59
2026/08/01 17:05:21.214, 0, 334, 1, 45, 55.75
2026/08/01 17:05:21.314, 0, 334, 1, 45, 55.75
2026/08/01 17:05:21.414, 0, 334, 1, 45, 55.75
2026/08/01 17:05:21.515, 0, 334, 1, 45, 55.75
2026/08/01 17:05:21.615, 0, 331, 1, 45, 55.75
2026/08/01 17:05:21.715, 0, 2, 0, 45, 56.08
