model_id,game,target_mode,draw_id,position,candidate,probability_mean,probability_sd,hdi_low,hdi_high,posterior_draw_count,protocol_hash,execution_fingerprint
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,0,0.03513012546083823,0.0188271343560053,0.010419498850485948,0.07284858320507943,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,1,0.08335690955053762,0.03980869715463258,0.029066770579826724,0.16371651504104112,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,2,0.12743807337522148,0.07049452598995781,0.04149820382567257,0.28091007975373217,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,3,0.11402341321735385,0.03427328533719568,0.05760234858931389,0.17530984051498497,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,4,0.10750693483755992,0.039839184928947946,0.0411193838256807,0.18438768032934177,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,5,0.09493827263166806,0.03641451643336108,0.0481668138923156,0.16670105899722687,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,6,0.12629766562177563,0.04123899403331241,0.0689747137366716,0.20227261482251108,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,7,0.1994217721175339,0.09483154680531634,0.06397212300120525,0.4092811552896926,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,8,0.0735667502543601,0.04175462998592374,0.017092715525216566,0.15536474420364077,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,1,9,0.03832008293315129,0.020049560286674473,0.008054885168137462,0.07155760845672632,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,2,0,0.028578534107670264,0.0284622899896578,0.0007927317956847344,0.09282443681914451,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
pp-discounted-dirichlet-categorical,numbers4,digit_categorical,next-81,2,1,0.06757578860673197,0.041935980334040945,0.019069040629947076,0.15518523654929203,16,4db7558b1e199b867d04caf1b15ccecf123ea7f3dc665082793033fc0162ef0d,2778d83021d8e854f20302222cb6cea80551c6a6d5d1e5d37ee4f55e5f4d0e49
