model_id,game,target_mode,draw_id,position,candidate,probability_mean,probability_sd,hdi_low,hdi_high,posterior_draw_count,protocol_hash,execution_fingerprint
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,1,0.04093058792139835,0.021818792161438262,0.014478974195315497,0.0772809078355551,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,2,0.08894347020837065,0.044337832951206864,0.03363161711933277,0.17101321247045426,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,3,0.07417354007869571,0.038037790400603524,0.0338418871941507,0.15917753694266915,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,4,0.05818569266196485,0.027463479438045356,0.030665401994984975,0.11634488077164333,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,5,0.02879061462605384,0.023139840235764163,0.0022137498817721736,0.07550601600333198,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,6,0.07626274800797632,0.04194522072420228,0.031291308154561895,0.14388765993083866,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,7,0.015267051770979378,0.011117100051817496,0.003828243522588239,0.031242266556237828,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,8,0.03581580609045122,0.016938416631761197,0.0209782645557686,0.07309643448518388,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,9,0.03060696101585826,0.01776409575543171,0.004411685861065636,0.05591441962140708,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
pp-rolling-dirichlet-categorical,bingo5,select_position_categorical,next-81,1,10,0.018825977858965476,0.022118905586679005,0.0033956831967907383,0.0716323765477942,16,cce19200aefba6704d36f9ec2050c43da998af8bcfabcde90f688aaa42e37ee1,a28305af7b3cfeff6025843a39094c8ee5ad615ccf95528a54e145c674fbace8
