model_id,game,target_mode,draw_id,position,candidate,probability_mean,probability_sd,hdi_low,hdi_high,posterior_draw_count,protocol_hash,execution_fingerprint
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,1,0.11733413421552437,0.08436649617956495,0.00929017306472732,0.2539079308263921,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,2,0.06771199847833366,0.03812235361171042,0.008618353158991746,0.12601197818368678,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,3,0.07008851032860774,0.04530353138196887,0.0036720895373281203,0.12465136632244071,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,4,0.05626082629455638,0.03146067343094866,0.005499403298935346,0.11003726538432698,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,5,0.058766103581826205,0.031705209043684214,0.003789943933709119,0.11751036764599875,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,6,0.0788421257409282,0.05643097420764285,0.004538919159418632,0.1925444167912639,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,7,0.015437796978704673,0.01717517932779751,0.0006484561780663445,0.054533456884430294,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,8,0.024484456134353363,0.09095800929937274,3.769742304075327e-07,0.23309727491969132,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,9,0.030091885833612584,0.02761182244046766,0.0008127309403522573,0.09051372018847031,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,10,0.0050056732239853,0.0058066683969850005,0.00020768825416621773,0.018496835760394438,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,11,0.019228526398655778,0.02363787475425454,0.0003760363066954417,0.0730981797069248,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,12,0.008198816037892654,0.015517377994635916,0.000369771188619394,0.04568755022753862,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,13,0.04141276502094243,0.13393817896875612,6.461291106930501e-06,0.351417517893504,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,14,0.02229443635328195,0.06959275333093888,2.5493657803653893e-06,0.18783122366514615,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,15,0.001638862597775061,0.004503793099756657,1.5699295630175903e-06,0.012468680474264547,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,16,0.011074515365019919,0.01250636697467168,0.00030065219653501097,0.03718691966857151,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,17,0.004778818539483338,0.01178466881693748,4.146705258055043e-06,0.033188103218791815,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,18,0.02010062374509581,0.0450411259638799,5.709795038124638e-06,0.13396998404141558,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,19,0.036877302748311934,0.12438236283619601,1.7777858406480652e-05,0.326097214650827,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,20,0.030506399519644713,0.038033463556264704,0.0003412006751821351,0.10762598101702983,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,21,0.015499199268225206,0.05165022812261984,4.407436198714794e-06,0.13732998033355345,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,22,0.022562880100569532,0.049488076390994326,6.943963049422691e-06,0.152072394265679,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,23,0.008186394746988707,0.021268276429083903,9.701393179387635e-07,0.0608074228470681,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,24,0.0042829552856057385,0.013824265381902377,4.0439836637371395e-07,0.03789126919693929,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,25,0.021455940021954095,0.06602171773547111,1.6414484095041993e-06,0.18456313510235822,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,26,0.007177884193453609,0.015613884151923843,1.9501828135264792e-08,0.046652560979466455,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
pp-multinomial-dglm,bingo5,dynamic_multinomial,next-81,1,27,0.002062820773811058,0.005554723162685806,1.0378940420417376e-05,0.015761402040656347,16,007ebfaa75a29adc1f6ecb24d79e527a7bb1670a6edc6193b2e0caad3a901a9b,12f41a3b204599900dde3240380d5e305da0b3d4e3ced097b5f914a16edf2af5
