2026/08/01 18:05:41.294, 0, 2, 0, 39, 27.31
2026/08/01 18:05:41.434, 0, 2, 0, 39, 27.31
2026/08/01 18:05:41.584, 0, 2, 0, 39, 27.31
2026/08/01 18:05:41.718, 0, 2, 0, 39, 27.31
2026/08/01 18:05:41.842, 0, 2, 0, 39, 27.31
2026/08/01 18:05:41.974, 0, 2, 0, 39, 27.31
2026/08/01 18:05:42.098, 0, 2, 0, 39, 27.31
2026/08/01 18:05:42.233, 0, 2, 0, 39, 27.78
2026/08/01 18:05:42.370, 0, 2, 0, 39, 27.78
2026/08/01 18:05:42.498, 0, 2, 0, 39, 27.78
2026/08/01 18:05:42.634, 0, 2, 0, 39, 27.78
2026/08/01 18:05:42.765, 0, 2, 0, 39, 27.78
2026/08/01 18:05:42.896, 0, 2, 0, 39, 27.78
2026/08/01 18:05:43.025, 0, 2, 0, 39, 27.78
2026/08/01 18:05:43.181, 0, 2, 0, 39, 27.94
2026/08/01 18:05:43.314, 0, 2, 0, 39, 27.94
2026/08/01 18:05:43.457, 0, 2, 0, 39, 27.94
2026/08/01 18:05:43.604, 0, 2, 0, 39, 27.94
2026/08/01 18:05:43.752, 0, 4, 0, 39, 27.94
2026/08/01 18:05:43.883, 0, 344, 0, 39, 27.94
2026/08/01 18:05:44.005, 0, 356, 0, 39, 27.94
2026/08/01 18:05:44.127, 0, 358, 0, 39, 27.94
2026/08/01 18:05:44.246, 0, 358, 2, 40, 35.95
2026/08/01 18:05:44.365, 0, 358, 2, 40, 35.95
2026/08/01 18:05:44.484, 0, 358, 2, 40, 35.95
2026/08/01 18:05:44.604, 0, 358, 2, 40, 35.95
2026/08/01 18:05:44.725, 0, 358, 0, 40, 40.82
2026/08/01 18:05:44.845, 0, 358, 0, 40, 40.82
2026/08/01 18:05:44.963, 0, 358, 0, 40, 40.82
2026/08/01 18:05:45.081, 0, 355, 0, 40, 40.82
