2026/08/01 16:56:21.314, 0, 2, 0, 43, 28.41
2026/08/01 16:56:21.419, 0, 2, 0, 43, 28.41
2026/08/01 16:56:21.519, 0, 2, 0, 43, 28.34
2026/08/01 16:56:21.619, 0, 2, 0, 43, 28.34
2026/08/01 16:56:21.720, 0, 2, 0, 43, 28.34
2026/08/01 16:56:21.820, 0, 2, 0, 43, 28.34
2026/08/01 16:56:21.920, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.020, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.120, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.220, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.321, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.421, 0, 2, 0, 43, 28.34
2026/08/01 16:56:22.521, 0, 2, 0, 43, 28.27
2026/08/01 16:56:22.621, 0, 2, 0, 43, 28.27
2026/08/01 16:56:22.721, 0, 2, 0, 43, 28.27
2026/08/01 16:56:22.821, 0, 2, 0, 43, 28.27
2026/08/01 16:56:22.922, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.022, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.122, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.222, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.322, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.422, 0, 2, 0, 43, 28.27
2026/08/01 16:56:23.523, 0, 2, 0, 43, 28.23
2026/08/01 16:56:23.623, 0, 2, 0, 43, 28.23
2026/08/01 16:56:23.723, 0, 2, 0, 43, 28.23
2026/08/01 16:56:23.823, 0, 2, 0, 43, 28.23
2026/08/01 16:56:23.923, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.023, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.124, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.224, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.324, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.424, 0, 2, 0, 43, 28.23
2026/08/01 16:56:24.524, 0, 2, 0, 43, 28.30
2026/08/01 16:56:24.624, 0, 2, 0, 43, 28.30
2026/08/01 16:56:24.725, 0, 2, 0, 43, 28.30
2026/08/01 16:56:24.825, 0, 2, 0, 43, 28.30
2026/08/01 16:56:24.925, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.025, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.125, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.225, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.326, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.426, 0, 2, 0, 43, 28.30
2026/08/01 16:56:25.526, 0, 2, 0, 43, 28.24
2026/08/01 16:56:25.626, 0, 2, 0, 43, 28.24
2026/08/01 16:56:25.726, 0, 2, 0, 43, 28.24
2026/08/01 16:56:25.826, 0, 2, 0, 43, 28.24
2026/08/01 16:56:25.927, 0, 2, 0, 43, 28.24
2026/08/01 16:56:26.027, 0, 2, 0, 43, 28.24
