2026/08/01 18:30:31.941, 0, 2, 0, 38, 26.64
2026/08/01 18:30:32.068, 0, 2, 0, 38, 26.64
2026/08/01 18:30:32.195, 0, 2, 0, 38, 26.64
2026/08/01 18:30:32.319, 0, 2, 0, 38, 26.64
2026/08/01 18:30:32.451, 0, 2, 0, 38, 26.62
2026/08/01 18:30:32.572, 0, 2, 0, 38, 26.62
2026/08/01 18:30:32.699, 0, 2, 0, 38, 26.62
2026/08/01 18:30:32.822, 0, 2, 0, 38, 26.62
2026/08/01 18:30:32.945, 0, 2, 0, 38, 26.62
2026/08/01 18:30:33.064, 0, 2, 0, 38, 26.62
2026/08/01 18:30:33.187, 0, 2, 0, 38, 26.62
2026/08/01 18:30:33.310, 0, 2, 0, 38, 26.62
2026/08/01 18:30:33.431, 0, 2, 0, 38, 26.86
2026/08/01 18:30:33.552, 0, 2, 0, 38, 26.86
2026/08/01 18:30:33.674, 0, 2, 0, 38, 26.86
2026/08/01 18:30:33.799, 0, 2, 0, 38, 26.86
2026/08/01 18:30:33.923, 0, 2, 0, 38, 26.86
2026/08/01 18:30:34.053, 0, 2, 0, 38, 26.86
2026/08/01 18:30:34.180, 0, 2, 0, 38, 26.86
2026/08/01 18:30:34.302, 0, 2, 0, 38, 26.86
2026/08/01 18:30:34.425, 0, 2, 0, 38, 27.32
2026/08/01 18:30:34.549, 0, 2, 0, 38, 27.32
2026/08/01 18:30:34.687, 0, 232, 0, 38, 27.32
2026/08/01 18:30:34.811, 0, 736, 0, 38, 27.32
2026/08/01 18:30:34.930, 0, 770, 18, 39, 31.27
2026/08/01 18:30:35.049, 0, 780, 18, 39, 31.27
2026/08/01 18:30:35.168, 0, 780, 18, 39, 31.27
2026/08/01 18:30:35.284, 0, 780, 18, 39, 31.27
2026/08/01 18:30:35.401, 0, 780, 18, 40, 42.83
2026/08/01 18:30:35.518, 0, 780, 0, 40, 42.83
2026/08/01 18:30:35.636, 0, 780, 0, 40, 42.83
2026/08/01 18:30:35.752, 0, 780, 0, 40, 42.83
2026/08/01 18:30:35.869, 0, 777, 0, 40, 42.83
