model_id,game,target_mode,draw_id,position,candidate,probability_mean,probability_sd,hdi_low,hdi_high,posterior_draw_count,protocol_hash,execution_fingerprint
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,1,0.038209326102717364,0.02878061192252537,0.0057262822494074835,0.09415011651542901,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,2,0.03374950061961639,0.0384542645858453,0.006358310978010523,0.12378195859760319,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,3,0.03628721569601287,0.036466101450146254,0.0010016428271718229,0.11268976861856743,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,4,0.023814849290507933,0.023000307967547776,0.0015686249667152441,0.07335785901712479,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,5,0.03258835761536582,0.03401739113094869,0.0019148166103007055,0.09976721417013082,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,6,0.056013477670427116,0.05366865054097,0.0010404032741522702,0.16725416305590474,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,7,0.01183633913402555,0.011133235716708427,0.0006296984617482255,0.036775012906838815,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,8,0.04419869470940252,0.036205310409699015,0.0046878951201283076,0.12076159928230384,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,9,0.03274877374751184,0.037578806058524324,0.001107057132579989,0.11638584453916838,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
pp-uniform-dirichlet,mini,select_position_categorical,next-81,1,10,0.034131878159527874,0.025670159532095976,0.003047055838801841,0.08226952908855072,16,776165a9950cbf6b50655affa5ff01a83208021c33515224e21f760ccc1743c4,1f3d416d0ac4ee4dc6fc0f524c97ca9cb3462f3124ab445305cf8b9846348f42
